geoid10,avgtvioevt2018,avgtprpevt2018,rtavgtvioevt2018,rtavgtprpevt2018,tpop15,tpden15,condis15,tblack15,tasian15,tlatino15,twhite15,tothrac15,tethhet15,timm15,tage1529,tkids15,tsngpar15,tavghhinc15,tpov15,tpov12515,tunemp15,tedbach15,towner15,tavgval15,tmdval15,tavrent15,tmdrent15,trentburden15,tsfu15,tsmhse15,tvac15,propretail_emp15,propoffice_emp15,propother_emp15,propind_emp15,propent_emp15,propfoodetc_emp15,propedu_emp15,totjobs15,toxconc15,cscore15,ncscore15
17031040401,6.66666698456,49,19.36858559,142.3591003,3182,21361.881,-16.381083,6.1282215,6.5996227,19.830296,64.990578,2.4512885,52.958656,21.370207,15.713388,32.198952,4.0575914,116241.67,2.9541168,3.2055311,5.1844931,69.1035,55.011303,459835.06,472000,1160.3015,1215,29.313232,24.788733,80.69323,6.5492935,.29411766,.095975235,.23219815,.071207434,0,.11764706,.18885449,323,14993.1,9102.9004,212.61
17031040402,5.33333349228,107,11.12037849,223.1025848,5035,21641.162,-18.094629,1.3505461,7.2492557,8.1231375,80.238327,3.038729,34.322155,11.002979,21.668324,51.81818,7.3636365,126438.97,6.8520355,8.1429987,2.4317751,77.966988,38.926987,469984.78,407800,1148.0186,1169,41.555851,10.548204,64.510277,6.2759933,.32686982,.38227147,.15235457,.030470913,0,.10249308,.0055401661,361,14526.8,13011.9,303.836
17031040600,10.33333301545,75.6666641236,39.2156868,287.1600037,2702,21126.041,-15.790501,3.6269431,1.7764618,16.543303,76.313843,1.7394522,38.831806,14.507772,20.669874,44.633732,8.3475294,115697.13,6.8097706,7.9570689,6.96068,74.505928,37.314735,631785.06,610900,1134.691,1226,31.039326,19.225037,76.382492,14.530548,.35036495,.1107056,.13625304,.042579077,.03892944,.31265208,.0085158153,822,15261.7,7277.8901,181.16901
17031040700,6.00000047684,54,18.07229042,162.6506042,3325,24049.771,-11.082241,2.6466165,5.6240602,17.533834,66.947372,7.2481198,51.194443,20.751881,14.87218,35.324677,7.4025974,99619.094,11.752266,14.652568,4.315886,65.280426,44.800522,428251.09,356500,1252.1951,1336,42.07317,10.01221,80.490761,6.6544571,.022304833,.10223048,.47769517,.014869888,.061338291,.2992565,.022304833,538,15950.7,8604.4199,210.08
17031040800,3.66666650772,32,22.5086956,196.4395294,1813,20413.379,-11.452306,3.8610036,6.1776061,9.2664089,73.745171,6.9498072,43.744129,16.436846,12.603419,46.464645,8.5858583,96944.906,5.6437387,7.8189301,2.0683453,64.868507,41.257862,397903.34,382600,1254.1125,1363,33.112583,13.138686,80.380844,3.284668,.014592934,.052227344,.87941629,.017665131,.0023041475,.031490017,.0023041475,1302,15999.1,5160.5298,129.063
17031040900,4,51.3333320618,22.09944725,283.6095581,1909,15361.898,-17.260874,2.0953379,2.0429544,5.2383447,87.166054,3.4573073,23.541218,8.1194344,22.524883,37.133549,0,118771,7.7527499,8.1194344,1.2073864,74.700317,35.294117,579426.88,469600,1091.2621,1078,31.56146,14.869565,89.153442,15.739128,0,.046296295,.45473251,0,0,.21090534,.28806585,972,15448.6,6783.1699,174.382
17031050100,1.66666674614,34.6666679383,5.88512278,122.410553,2711,20982.4,-17.708906,3.5042419,5.8281078,8.410181,76.724457,5.5330133,39.657658,10.623386,20.914791,51.063831,8.6879435,125540.57,4.9295774,4.9295774,4.8958921,73.614517,42.615658,529855.94,443300,1421.327,1568,23.595505,24.481659,69.925377,10.366829,.0015128592,.26626325,.28290468,.27836612,.009077156,.14372164,.018154312,661,15164.5,7465.8101,191.371
17031050200,9.33333301545,106.3333358765,16.6845417,190.0846252,5214,20704.078,-16.50975,3.2796316,4.1235137,10.356731,76.467201,5.7729192,39.844189,11.104718,11.133487,59.654888,8.134758,129277.45,2.4165707,5.9455314,3.5334477,60.042564,56.784142,584895.25,537900,1176.0448,1232,34.710743,32.508118,83.759514,7.8733749,.11343524,.3523733,.19469027,.11584875,.0024135157,.20193081,.019308126,1243,16165.4,15676.2,452.009
17031050300,2.33333325386,30,9.15032673,117.6470566,2562,16810.324,-11.180081,0,12.84153,23.067915,61.943794,2.1467605,54.613243,23.536301,13.075722,46.869984,13.964687,106347.95,11.397346,12.217018,8.3016472,60.45137,35.223049,477591.03,464900,1275.5385,1353,30.948677,30.210157,84.521461,5.779335,.38605899,.20241287,.18900804,.15415549,.0080428952,.060321715,0,746,16764,6291.8501,177.311
17031050500,10,92.666671753,16.91761208,156.7698669,6311,25047.457,-27.078451,.71304071,3.2007604,6.6233559,83.330688,6.1321502,29.637705,9.0793848,16.510855,62.17765,4.7277937,179437.83,4.0881,4.4683886,2.4753792,73.088829,50.22543,924795.5,713700,1513.4652,1570,36.440678,23.024055,77.966652,4.7250824,.091617934,.15009746,.14424951,.11111111,0,.15984406,.34307992,513,17370.699,17042.5,559.41901
17031050600,6.33333349228,54.6666641236,29.07866669,250.9947815,2238,17435.236,-25.330088,.22341377,6.881144,4.8257375,87.801613,.26809654,22.201174,7.9535298,26.362823,42.694065,1.1415526,162429.64,6.9705095,7.4173369,3.5026269,81.578949,51.509605,594326.81,463500,1608.8115,1634,24.590164,20.100502,75.045372,8.4589615,.018997574,.76434922,.11115602,.038399354,.010913501,.055375911,.00080840744,2474,15886.7,8251.5498,232.33
17031050700,2.66666650772,25,18.58304214,174.2160339,1593,25107.469,-27.771652,.3138732,3.7037036,3.3270559,90.583801,2.0715632,17.653984,5.524168,21.029503,49.586777,2.7548208,172817.36,3.0131826,3.7664783,1.2433393,84.514435,69.881302,572385.75,479500,1748.2587,1804,39.303482,29.624479,78.669273,6.2586899,0,.064516127,.59354836,.032258064,.0064516128,.28387097,.019354839,155,16234.5,4776.8599,140.683
17031050800,2,17.3333339691,13.0975771,113.5123367,1476,23479.121,-24.705584,.81300807,1.693767,12.059621,83.401085,2.0325203,28.911638,12.127371,17.852303,63.486843,1.6447369,159648.81,3.8617885,4.6747966,5.5613852,77.594566,48.809525,730240.44,699800,1477.3649,1551,26.351351,33.279999,73.91304,5.9199982,.12393162,.15811966,.17521368,.017094018,0,.52136755,.0042735045,234,17689.9,4595.1299,156.009
17031050900,5.33333301544,34,36.73094177,234.1597748,1462,23270.301,-16.963789,.47879615,8.139535,12.5171,74.487007,4.3775654,42.093636,17.099863,15.253078,51.392406,10.126582,131112.09,5.0615597,8.2763338,3.5126235,65.695488,42.759796,612529.88,556500,1289.881,1511,26.506023,17.216642,71.067413,15.781921,.35714287,.17857143,.19642857,0,0,.26785713,0,56,19288.9,4351.4199,171.81
17031051000,4.66666698456,49,26.17311859,274.8177185,1783,27712.803,-20.047005,3.9259677,6.786315,24.172743,62.310715,2.8042626,54.637222,17.330341,20.639374,65.866669,8.8000002,142654.73,5.7767806,6.786315,1.1257036,71.990738,57.297298,604474.06,557300,1433.8607,1444,25.949368,23.417721,75.658279,6.3291168,.090909094,.31818181,.40082645,.09504132,0,.070247933,.024793388,242,19898.699,4459.02,185.97099
17031051100,1.66666674614,28.3333339691,9.1575098,155.6776581,1670,26584.531,-26.079729,0,2.7544911,18.862276,75.748505,2.6347306,38.918499,20.059879,16.167665,57.380951,4.2857141,175780.13,3.9520957,11.017964,.58195925,77.122429,57.608696,691795.13,590300,1483.209,1319,32.462688,23.854448,68.427521,13.20755,.19767442,.090697676,.26744187,.023255814,0,.41395348,.0069767442,430,17778.6,4911.0498,167.368
17031051200,2.33333349228,21.3333320618,15.24058437,139.3424683,1623,25527.672,-30.873798,9.1805305,3.2039433,9.6118298,74.121994,3.8817008,43.039276,7.8866296,27.079483,59.593021,11.33721,210935.06,5.8072748,11.359285,2.9951692,75.88591,40.400669,798161.19,768800,1424.6499,1554,19.607843,31.372549,73.697586,9.6530914,.018404908,.08588957,.52147239,.08588957,.0061349692,.28220859,0,163,16394.801,5338.21,159.968
17031051300,2,41,6.81895685,139.7886047,2783,22385.229,-33.429436,0,3.3417177,6.6834354,88.034492,1.9403521,21.903276,7.4380164,14.660439,57.142857,5.4621849,208331.64,2.5512037,3.2339203,3.4426229,84.658226,71.555557,580314.56,496400,1787.5,1802,22.435898,39.130436,75.082085,5.9364548,.034782607,.31304348,.13913043,.36521739,.034782607,.086956523,.026086956,115,16330.8,8302.5596,253.868
17031051400,4.33333349228,53,19.51951981,238.738739,1814,13091.22,-20.361017,3.2524805,5.0165381,6.8908491,73.428886,11.411246,43.94754,13.340684,22.133406,45.476772,11.735941,151142.06,8.1587648,9.4818077,4.2944784,69.195747,57.052097,571159,443400,1456.9659,1439,40.557278,14.549326,79.410126,44.144783,.034482758,.33620688,.46551725,.047413792,.038793102,.047413792,.030172413,232,17118.9,8426.5596,268.353
17031060100,3,55.3333358765,9.64940453,177.9779205,2773,22061.525,-20.995636,4.0389471,3.0292103,12.549585,78.579155,1.8031014,36.390835,11.792283,19.239092,62.589928,18.884892,152772.13,5.3011179,7.5730257,1.3623978,76.314423,47.677261,652956.56,428200,1432.8617,1458,22.96417,19.239544,80.504753,6.6920166,.070588239,.26274511,.019607844,.05882353,.031372551,.4509804,.10588235,255,14601.7,7732.9102,196.48599
17031060200,2.33333349228,36.6666679383,10.64962769,167.3512878,2279,18545.377,-13.515515,1.2724879,5.6603775,20.008776,70.030716,3.0276437,46.525223,17.112768,33.655113,59.159161,17.717718,120007.41,16.586222,20.447565,4.1169453,73.884979,29.087624,682950.63,485000,1229.2993,1218,33.885349,13.763806,77.782722,5.9473267,.037192248,.16867469,.68308014,.056574121,.0083813518,.036668412,.0094290208,1909,15088.5,7193.2002,184.174
17031060300,5,42.3333358765,17.13502312,145.0765381,3461,28038.15,-28.638254,.92458826,6.9921985,7.7434263,82.172783,2.1670039,31.332317,9.9104309,26.134066,51.655628,5.5629139,185034.8,1.0690552,3.467206,3.0723906,77.662659,52.49633,632518.06,548000,1431.5271,1473,20.853859,26.20883,80.879318,4.5550079,.0091074677,.5774135,.143898,.18397085,.043715846,.032786883,.0091074677,549,15587.4,8370.6504,231.463
17031060400,5.66666698456,62.3333358765,14.23428059,156.5770874,3980,31714.391,-27.080637,.67839193,4.949749,12.613066,76.834175,4.9246235,38.882084,11.758794,29.82412,57.984295,8.6387434,182480.17,10.703518,12.688442,2.7304964,82.127823,46.597538,848470.13,606200,1540.8589,1479,35.95092,15.574264,61.388676,7.2158737,.27182865,.20428336,.42339373,.016474465,.018121911,.06589786,0,607,14967.6,9501.0498,256.004
17031060500,3.66666650772,20.3333339691,29.73776627,164.9094391,1306,14817.308,-5.0430603,5.8192959,7.2741194,17.228178,67.075035,2.603369,51.105747,18.300154,23.506891,48.780487,20.975609,92847.031,19.448698,25.803982,2.6683609,51.778656,22.371967,912078.31,679200,805.14185,541,43.97163,11.47541,73.493042,6.4312744,.12751678,.087248325,.295302,.067114092,.093959734,.28859061,.040268455,149,14456,6126.7798,159.06599
17031060800,4,31.3333339691,7.65550232,59.9681015,4825,50517.418,-15.326427,3.8756475,7.6062174,5.2435236,80.89119,2.3834198,33.505646,15.336787,31.150261,33.102493,5.8171744,106134.57,6.1554403,7.958549,4.5246429,80.980247,52.994793,259523.34,206500,1376.514,1443,36.484489,.60292852,80.647179,11.800171,.021929825,.50877196,.29166666,.024122806,0,.15350877,0,456,13306.1,5899.8901,148.62
17031060900,17.33333396912,130.6666564942,25.43409157,191.733902,7529,21582.764,-10.195064,6.1229911,4.1174126,17.359543,68.641251,3.7587993,49.184521,19.577633,35.183956,37.404579,0,84024.07,8.3676453,10.997477,5.2140884,67.663651,38.848614,330347.47,230600,1226.4634,1254,48.198357,3.2913842,69.945358,9.1965179,.091559373,.23032904,.25751072,.10443491,.014306151,.12589413,.17596567,699,13182.7,18217.699,471.31299
17031061000,16.66666603089,80.3333358765,74.94004821999999,361.2110291,2085,31248.082,-20.382057,1.4868106,5.8513188,17.122301,73.956833,1.5827338,41.982597,16.258993,50.455635,32.3741,0,136422.78,9.2086334,11.654676,2.0202019,80.341881,27.263479,503376.88,448100,1992.4475,1966,37.906647,1.7873942,66.504852,7.5258713,.55288464,.022435898,.14262821,.016025642,0,.26602563,0,624,14155.5,5981.1201,160.991
17031061100,12,74.666671753,83.85744476000001,521.7796631,1421,21269.469,-22.789619,2.0408163,4.9261084,1.9704434,90.710762,.3518649,17.391191,5.9817028,54.398312,43.396225,3.7735848,147356.91,8.0928926,9.4299793,.95986038,85.888885,36.677631,553942.63,542900,1865.974,1925,31.052631,6.371191,60.562366,15.789474,.0010570824,.027484143,.0063424949,.0021141649,.6257928,.33720931,0,946,14364.3,5333.5801,146.569
17031061200,5,52.6666641236,23.13743591,243.714325,1897,28128.451,-23.887905,1.1597259,4.7443333,8.4870844,84.396416,1.2124407,27.798906,7.3273592,46.494469,50.557621,4.8327136,151612.89,8.750659,9.0669479,2.512212,89.518631,36.662453,736558.63,375800,1734.9302,1760,33.333332,10.021787,70.933334,13.834419,.20710059,.0147929,.15976331,.091715977,0,.52662724,0,338,14886.2,5566.2598,152.638
17031061500,2.66666650772,30.6666679383,13.00178719,149.5205688,1917,30476.803,-24.082018,1.6692748,3.3385496,7.3030777,84.141884,3.547209,28.402929,5.5294733,44.314034,37.694702,0,154250.94,5.164319,6.3119459,2.9663811,80.098801,31.008717,621670.69,452800,1646.4814,1733,18.843285,8.2207203,74.434509,9.5720749,.3253493,.079840317,.10778443,.029940119,.019960079,.43712574,0,501,14828.8,5161.1099,145.40199
17031061800,7,62,49.68062592,440.0283813,1212,37892.328,-7.4444323,5.4455442,7.7557759,12.706271,66.501648,7.5907588,52.686558,17.326733,48.762379,35.915493,4.9295774,70623.742,10.379062,13.447654,4.5548654,70.734467,25.698324,324211.97,325700,1211.4662,1308,44.204323,2.9850745,56.109726,2.8493881,.21768707,.1292517,.027210884,0,0,.62585032,0,147,13632,3996.47,104.634
17031061901,4,54,11.82033062,159.5744629,3513,56650.41,-11.01452,2.5903785,15.428409,7.5149446,70.993454,3.472815,46.466488,28.294905,35.325932,25.490196,2.6737969,83209.539,9.9629946,15.172217,4.6148119,82.344971,30.69788,321110.06,230000,1251.3055,1359,46.702198,3.352412,66.951324,7.4407196,.26666668,.088172041,.079569891,.1139785,.0064516128,.32473117,.1204301,465,13559.5,7183.7202,193.3
17031061902,6.33333301545,32.3333358765,13.74719524,70.1830597,4512,13558.851,-13.542578,2.6152482,7.2030144,2.2384751,84.773933,3.1693261,27.396017,22.672873,28.501772,18.376722,1.8376722,101209.23,12.78812,13.940603,5.9092393,76.661552,30.977701,330946.84,309900,1448.2997,1324,43.646111,3.9509954,74.766563,10.719757,0,.25793651,.60317463,.019841271,.043650795,.067460321,.0079365084,252,12711.7,7200.1602,192.89799
17031062000,20,161,65.4236145,526.6600952,3022,34790.047,-15.111631,6.2872267,4.897419,5.095963,81.833229,1.8861681,32.102829,11.482462,42.720051,27.440634,3.4300792,108200.45,7.9748511,11.184646,2.2745736,78.169884,33.850128,372028.63,337800,1378.4646,1341,41.674973,5.349544,60.258106,5.8966599,.2,.041538462,.081538461,.0015384615,.0015384615,.61076921,.063076921,650,13542.2,9788.4004,267.703
17031062100,34,213.3333282471,91.64420319,575.0224609000001,3740,39568.313,-16.128334,2.8877006,7.5668445,8.636364,78.90374,2.0053477,36.299957,14.411765,47.486629,23.671497,2.173913,119340.45,15.293802,17.19882,3.353126,77.471519,33.44463,436311.16,408100,1436.6125,1549,38.83408,2.1350546,65.507874,10.774574,.12567882,.081458494,.15050426,.062063616,.1117145,.46702871,.0015515904,1289,13991.4,9175.3701,276.12601
17031062200,9.666666984560001,82.6666641236,29.72529793,254.2025299,2833,30279.611,-21.009951,4.5534768,4.3769855,7.3420405,83.409813,.31768444,29.48905,8.2597952,44.617012,36.91275,2.2371364,137970.91,9.7864771,11.067616,4.2321119,84.600197,41.568626,523524.53,497700,1596.4689,1724,28.813559,1.4883062,62.375179,9.6385574,.081896551,.1099138,.099137932,.20043103,.068965517,.43965518,0,464,14371.1,7998.29,270.91
17031062300,2.66666650772,32.6666641236,16.50164986,202.1452026,1728,27404.936,-39.845432,1.4467592,6.1921296,5.439815,81.828705,5.0925927,32.08102,10.011574,31.886574,62.080536,4.0268455,243734.92,3.3564816,4.0509257,3.366174,88.699188,49.718311,1100340,718800,1808.1233,1863,19.047619,26.033058,77.691391,2.2038574,.035714287,.069327734,.10294118,.36974791,.12394958,.24369748,.054621849,476,14840.5,5268.23,173.241
17031062400,2.66666650772,57.6666641236,17.66004372,381.8984375,1433,22778.393,-30.29917,1.8841591,4.1172366,2.512212,88.415909,3.0704815,21.463863,3.0006979,26.273552,41.868511,7.2664361,188034.13,4.5359387,5.6524773,2.9352226,90.836296,48.882267,631112.81,587800,1629.8781,1753,34.365326,7.9015546,68.794838,13.082901,0,.17420815,.23303168,.011312217,.015837105,.56561089,0,442,15354.9,4977.6899,143.832
17031062500,4.66666650772,58.3333320618,29.53586388,369.1983032,1568,25223.91,-31.854866,0,6.8877549,8.5459185,83.227036,1.3392857,29.509926,6.0586734,29.783163,42.156864,5.8823528,199939.58,8.6734695,10.395409,1.9736842,91.794868,48.811188,729931.81,471700,1877.0718,1880,29.55801,11.111111,64.553688,7.6227417,.34514639,.26271185,.14560863,.064714946,0,.12711865,.054699536,1298,15801,5046.8101,148.228
17031062600,4.66666698456,48.3333320618,19.14137459,198.2499237,2288,17956.215,-34.730438,1.4423077,9.5279722,6.25,79.020981,3.7587411,36.096321,15.515735,17.897728,68.725098,6.1752987,214636.77,1.1363636,2.3601398,4.83322,86.322578,64.705879,738362,607100,1544.6428,1554,28.571428,20.773932,72.553383,3.0549927,.48750001,.14545454,.12386364,.046590909,.0011363636,.19545455,0,880,15523.3,9609.3799,284.737
17031062700,8.33333301545,94.3333358765,28.0394783,317.4069214,2770,22067.988,-28.926176,0,2.7075813,7.8339353,87.148018,2.3104694,23.311834,8.8447657,31.732853,47.826088,4.8494983,192159.23,8.6281586,9.1696749,1.3255568,76.588982,51.919559,1026015.9,542700,1515.9696,1636,31.178707,18.541033,66.336273,16.869301,.10096819,.12793915,.197787,.1307054,.087828495,.27178425,.082987554,1446,15233,9790.8096,286.84799
17031062800,7.66666698456,81,22.26740265,235.2599487,3651,29040.973,-32.489048,.95864141,5.368392,7.4500136,84.086548,2.1364009,28.396467,8.9564505,37.825253,52.968037,3.6529679,199087.84,4.2728019,5.2040539,1.8664752,89.897514,50.098618,679594.5,603500,1763.5514,1810,28.225805,20.550459,67.627312,6.9724808,.069084629,.29879102,.14853196,.048359241,.084628671,.29879102,.051813472,579,14679.3,10214.9,321.60501
17031062900,15.33333396912,122,40.79099274,324.5544128,3959,31478.664,-23.726171,3.7383177,4.3192725,2.5006316,87.345291,2.096489,23.275208,7.8807778,41.46249,38.325993,11.306902,160543.09,9.2194996,10.962364,2.0833333,84.69529,39.21463,725213.19,596800,1534.2909,1494,30.198915,9.4552927,65.822784,4.4707108,.05102041,.27210885,.16156463,.034013607,.030612245,.44217688,.0085034017,588,14417.8,10477.8,345.53601
17031063000,35.66666793824,220.3333282471,101.73036957,628.4464722,3249,25943.795,-18.584465,4.9861493,11.60357,6.6481991,73.160973,3.6011081,44.308014,12.927054,38.196369,46.470589,12.54902,124216.26,7.7870116,8.0640202,3.5714285,89.272942,36.236935,612511.56,466000,1347.3684,1241,35.272045,5.1724138,68.073227,7.2198257,.08195623,.022331398,.7673068,.0089325588,.0040196516,.095131755,.020321572,4478,13888.2,12038.3,363.61301
17031063100,10,99,43.30879211,428.7570496,2326,37740.352,-17.715458,.81685299,4.9871025,4.7291489,81.083405,8.3834906,33.072952,12.639725,38.220119,41.624367,6.0913706,117874.21,8.6844368,8.985383,2.8418231,85.913857,34.766212,405468.53,390600,1396.4954,1403,28.039703,4.6805348,63.079617,1.4858856,.096330278,.13211009,.16422018,.091743119,.13669725,.37614679,.0027522936,1090,13487.1,6480.8999,182.75301
